Joint1_alpha,Joint1_a,Joint1_d,Joint1_theta_offset,Joint2_alpha,Joint2_a,Joint2_d,Joint2_theta_offset,Joint3_alpha,Joint3_a,Joint3_d,Joint3_theta_offset,Joint4_alpha,Joint4_a,Joint4_d,Joint4_theta_offset,Joint5_alpha,Joint5_a,Joint5_d,Joint5_theta_offset,Joint6_alpha,Joint6_a,Joint6_d,Joint6_theta_offset,TCP_tx,TCP_ty,TCP_tz,TCP_qx,TCP_qy,TCP_qz,TCP_qw,Laser_tx,Laser_ty,Laser_tz,Laser_qx,Laser_qy,Laser_qz,Laser_qw
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.172749116570629e-05,-0.00014370763323256493,2.483570231999074e-06,4.539340686211582e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42105111569395e-07,-8.251441492249524e-07,-2.0054853538834664e-05,1.680911520391489e-05
-0.0001578379451427989,-0.011312465569110863,0.000664137771850418,0.00021682024145211134,-0.00105550166071453,-0.007097198002643934,0.005476641932549292,-7.753570239304978e-05,0.00022874483060529197,-0.0005264082541387119,0.00547883810725437,-5.663076721286128e-05,0.00020726151565245252,-0.0005590647766602506,-0.005542130893927818,-1.5560871609383376e-05,0.0003617968687259379,-0.01217743959638458,0.0007817864800513585,0.0005464100305577648,0.00013876003301443757,-0.0029998849992633595,-0.014281383987400562,-0.0022545302096723813,0.00028239742469754275,0.0017911216079653583,-0.014281383987400566,0.05920471634373935,0.03313088489087562,0.0015718319404631892,0.1172562410010069,0.005601823198083802,0.010273752584925959,0.0006078858434878493,0.0,0.0,0.0,0.0
0.00015713530398497628,-0.003975450357462848,0.00035600560514580635,3.0419396738547188e-05,-0.0005445153894762273,-0.0003365922256323401,0.0012511608099158148,8.417075958209037e-05,-2.3892333425749515e-06,0.002534134389068682,0.0012409545434919564,-0.00018510454259515317,-7.906237576346668e-05,0.004193066498643784,-0.00014438812715599457,0.0003306482291172202,-0.00012155004426825681,-0.005279150058974563,-0.0007506835989799544,0.0005332015531410135,-0.00013500811906355138,-0.002927858626426868,-0.0061878297753975115,-0.003258137720519305,0.0001515742174778758,0.0006542606908893341,-0.006187829775397534,0.10510429246586886,0.04924024256606298,-0.033626256996273876,0.12715211125224743,-0.000502831886016571,0.004218258263198301,0.0003617354451305111,0.0,0.0,0.0,0.0
0.00016711309555009297,-0.001371292087292865,-0.00011717977293161609,3.2342707368277217e-06,-0.00024983109948994075,0.0006977885748676302,0.0005774248668990144,0.0001108715922856608,-1.1562726307951196e-05,0.0021970942513064584,0.0005671463098061687,-0.00014385951472025696,-9.490303416440811e-05,0.003558594117480046,0.00064140101350663,0.00020327378106034999,-0.00012885379943002452,-0.0015649914202335454,-0.00044602151564793104,0.00023904985799602034,-7.84082747832596e-05,-0.0013118388220359207,-0.0023171997164284286,-0.017453292519943295,0.000937560522228393,0.00015805343567450907,-0.002317199716428429,0.01619745748219157,0.003170171140308365,-0.06662602129240949,0.10483513042706603,-0.0011856482739360326,0.0017032945041164393,-0.00010477888210700748,0.0,0.0,0.0,0.0
0.00011038642022109747,-0.0006939899656190109,-0.00022460755692396705,3.6148759751558927e-06,-0.00012267605988414027,0.0004035426791248241,0.00043828115842769414,8.219858181837216e-05,5.814960782735254e-08,0.0013364786771286915,0.00043131621318795227,-8.59730433077904e-05,-6.118578520151369e-05,0.0021457665147101086,0.000380135253528546,0.00010230823923889796,-8.131879714790707e-05,-0.0004576865404468033,-0.00019104530644652087,8.755012965799418e-05,-3.264317246477462e-05,-0.0004799869664405686,-0.0010469751516403037,-0.017453292519943295,0.0009365684055162382,1.742987711885694e-05,-0.0010469751516402896,-0.004313931603374631,-0.009255724450404082,-0.033410034639629306,0.06319135748406338,-0.0007552330171784255,0.0008997652432294291,-0.00021674271542996583,0.0,0.0,0.0,0.0
6.958888837798443e-05,-0.0004150076084611674,-0.000190869947434333,3.414716512409346e-06,-6.643794600790824e-05,0.00020353027842002363,0.00031267412306040896,5.523584821850842e-05,3.2532973614732177e-06,0.0008057790298246975,0.00030819039270682286,-5.1555356573834793e-05,-3.799975328571319e-05,0.0012836819170176342,0.00020144770090126302,5.528099221267942e-05,-5.043077191571664e-05,-0.00013835298705158847,-8.803916255755925e-05,3.2620316816721264e-05,-1.4576495454676937e-05,-0.00017859491166827366,-0.0005530338539942898,-0.017453292519943295,0.0007067720076533351,-1.1053562680502036e-05,-0.0005530338539942846,-0.002299812891645358,-0.005090831202860602,-0.01611588613203553,0.05553152114674075,-0.0004512527561321886,0.0005378329638280467,-0.0001861747476550248,0.0,0.0,0.0,0.0
3.976437065260493e-05,-0.00023515558800584195,-0.00011943941506591962,2.1881816835355665e-06,-3.476686110520725e-05,9.669922674532098e-05,0.00018712050743305373,3.231422334519707e-05,2.6206078401898146e-06,0.00045021454060767863,0.00018454104944912978,-2.8777633892102348e-05,-2.1672143640973863e-05,0.0007121645674146406,9.859584437737004e-05,2.9216571590220128e-05,-2.8751757457165603e-05,-3.74000420564223e-05,-4.2102865187536656e-05,1.1463027928375889e-05,-6.80743697452856e-06,-6.263042679253332e-05,-0.0002886947148034274,-0.017141735061032056,0.00043160610818573756,-1.076636787940028e-05,-0.0002886947148034322,-0.0010672103778509151,-0.0018612113531112735,-0.006319197818397245,0.02703072385168774,-0.00025094372315379607,0.00030355744898385366,-0.00011682891429209172,0.0,0.0,0.0,0.0
2.3597115513147805e-05,-0.00013957859129315567,-6.711679452676262e-05,1.1100080602237069e-06,-1.9143493652568777e-05,4.768264825417729e-05,0.00010745878893642417,1.883183013560935e-05,1.39275152198626e-06,0.0002641525919678885,0.0001059499350448054,-1.6947065975867794e-05,-1.3023655339470699e-05,0.0004138280349233785,4.72104716932835e-05,1.681905234865856e-05,-1.7231307104850486e-05,-6.389804606882514e-06,-2.401244938061856e-05,3.370295212135055e-06,-3.860660748040328e-06,-1.830773923416516e-05,-0.0001615682090046008,-0.009969169889918613,0.0002512353227596578,-6.103100094917088e-06,-0.0001615682090045995,-0.000502048481262819,-0.0006412552073393988,-0.002582015735793791,0.012417032504638117,-0.00014959139069747646,0.0001803458865813057,-6.556062645928494e-05,0.0,0.0,0.0,0.0
1.4684186228893963e-05,-8.704935303522991e-05,-4.1276054364030126e-05,6.652242410277998e-07,-1.1494669453413029e-05,2.658760451323131e-05,6.664658604652821e-05,1.1678378053825359e-05,8.659541273131675e-07,0.00016334512924069233,6.571120623038692e-05,-1.0498884491612012e-05,-8.14093112341163e-06,0.0002548391142910113,2.6094230273029592e-05,1.0260285946648087e-05,-1.0751483332309322e-05,8.797217840678063e-07,-1.439054047887257e-05,1.0592382059694397e-06,-2.2999671959648515e-06,-5.68893127072162e-06,-9.759211327033573e-05,-0.006196790126487413,0.00015622670944317026,-3.857890826166428e-06,-9.759211327033519e-05,-0.000259563541664191,-0.00023963792726662428,-0.0012274075130801372,0.006200637902099995,-9.28700396417957e-05,0.00011237141328790075,-4.030992272208839e-05,0.0,0.0,0.0,0.0
9.586795090165465e-06,-5.6938415357817154e-05,-2.6910916691183246e-05,4.3154111655426415e-07,-7.3548451129697964e-06,1.617633668319398e-05,4.361265813844777e-05,7.623909666097492e-06,5.754143208780419e-07,0.00010622530225864817,4.3002617223529224e-05,-6.834835322725096e-06,-5.326195066955369e-06,0.00016536478126826328,1.5845697971481184e-05,6.6123200046465575e-06,-7.026551494384865e-06,2.401977477483252e-06,-9.138328040917895e-06,3.0480787853884935e-07,-1.453778963862761e-06,-1.5891979950934934e-06,-6.26069584241791e-05,-0.004055153979021035,0.00010225168300196494,-2.576296025684228e-06,-6.260695842417888e-05,-0.0001477180385061789,-9.84630072613926e-05,-0.0006672144075092756,0.0034322989215780936,-6.0461009586410376e-05,7.343163894771597e-05,-2.6281924832621145e-05,0.0,0.0,0.0,0.0
6.479946780819865e-06,-3.853935634506449e-05,-1.821147937883824e-05,2.9219802329400054e-07,-4.909606799480756e-06,1.042742220360411e-05,2.956754304015547e-05,5.156780092365521e-06,3.9573361547537347e-07,7.1615495752901e-05,2.915529026030299e-05,-4.611051812536785e-06,-3.6043760890456633e-06,0.00011134354501269954,1.021764013532596e-05,4.430888091576932e-06,-4.7519100340877416e-06,2.399279610348047e-06,-6.0566750045235734e-06,4.291614611906823e-08,-9.602467328231011e-07,-1.7798066086015642e-07,-4.184664353445208e-05,-0.0027480278077981054,6.929798648554867e-05,-1.7749051051818435e-06,-4.1846643534452756e-05,-9.039248440713598e-05,-4.337788258386675e-05,-0.00039813097249672216,0.0020591318659134187,-4.077334871426051e-05,4.96660234568592e-05,-1.778729710554607e-05,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184815815900856e-05,1.1331743864852267e-05,-7.292858386272721e-06,-8.415489752452988e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9821950554795396e-07,3.49308190502784e-07,-6.929018383619531e-07,9.721827786728023e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3636691699089527e-09,3.1980277555228613e-09,-4.786826261605683e-07,3.7308294298755914e-07
5.520437906280717e-06,-0.0009560311406838289,0.00047446838149822355,2.561141546557886e-06,-0.00011845005375286981,0.00017053339370124094,0.00033774927920258676,5.049033231438803e-05,1.7213332302613418e-05,0.001470540085260161,0.00033239461702301674,-8.686963081403722e-05,-3.391935004962095e-05,0.0015016528623753708,-0.0003869599279526948,0.0002344581148724398,-0.00022648942179939345,-0.00021382065633740238,-0.0007272495747752388,-7.290957907847947e-05,-0.0001305498326481414,0.0004006269567562743,-0.0009294435257466138,-0.017453292519943295,0.0011432013204006062,0.0007885808169012082,-0.0009294435257466177,-0.0001505463435827573,0.0005292637121320005,-0.0032411322306303194,0.01248670529004651,2.394984134423549e-06,0.0009850332975632741,0.0004745888507492796,0.0,0.0,0.0,0.0
1.952807301354585e-05,-0.0006761057224279217,0.00010015549617371539,-3.277682313490717e-06,-8.859660282056265e-05,0.0002764893768292982,0.00019609888062936676,6.74260649300971e-05,1.137746567333798e-05,0.0011442743451609424,0.0001904827506697224,-6.741528850786715e-05,-4.410164826571131e-05,0.0012977136500156045,-1.823087868827464e-05,0.00017632821504441946,-0.00018325280597569662,-1.1887782351723691e-05,-0.0005173553059318377,-4.093310103799508e-05,-9.221418360377321e-05,0.00022418183110358304,-0.0005504034566973348,-0.017453292519943295,0.0013251856990691836,0.00043555415789311557,-0.0005504034566973354,-8.065789719067604e-05,0.0009906315910679316,-0.0010159347822230624,0.002919818395516122,-0.0001606905332717357,0.0007359664065388458,0.00010189600861247247,0.0,0.0,0.0,0.0
2.6377442914012366e-05,-0.0006129129600386011,-3.860602823118416e-05,-4.8706760439989655e-06,-7.654513757218104e-05,0.00022296451510483832,0.00016509998229237996,7.20142430202148e-05,9.9096635359832e-06,0.0009770085196123665,0.0001595024646708291,-5.929700325482275e-05,-4.81809596238492e-05,0.0011843438641861359,6.85489066440247e-05,0.0001264427855986838,-0.00013756429565236735,9.486915198839846e-05,-0.00032355020011800347,-3.9085517489552196e-05,-5.688739351092744e-05,0.00021369033889059906,-0.00040885304028623814,-0.017453292519943295,0.0013771968402206225,0.0002933451159753929,-0.0004088530402862377,-1.7330255619005575e-05,0.000931617908783315,-0.00041214140410235,0.0006170802854387953,-0.0001967909540701912,0.0006794339857502255,-3.6510122270754734e-05,0.0,0.0,0.0,0.0
3.008367806922371e-05,-0.0005961811023605546,-0.00010284170841387118,-5.443150633928774e-06,-6.929641013225931e-05,0.00015397020618011553,0.00015874989676955816,7.299846407098008e-05,9.13610179847193e-06,0.0008656927642259477,0.00015324678595545317,-5.467696604332154e-05,-5.0141369544797046e-05,0.0011036774563322849,8.458123405520384e-05,9.293179110987084e-05,-0.00010535863914376293,0.00015733969681114507,-0.0001931911958514554,-4.2500439900567744e-05,-3.313273001712808e-05,0.00023229263507136208,-0.0003372042218191552,-0.017453292519943295,0.0013714279985759456,0.0002152787373063121,-0.0003372042218191491,3.913045807488525e-05,0.0007820535160697637,-0.0002225351938134598,0.000188410673286208,-0.00020623195905641726,0.0006643708901268354,-0.000100654494153807,0.0,0.0,0.0,0.0
3.2062624169466965e-05,-0.0005886156780005769,-0.00013546303275150154,-5.626917988898713e-06,-6.438544636927547e-05,9.907392214000181e-05,0.00016088114326576978,7.298193475984392e-05,8.569916787219171e-06,0.00078703266771682,0.00015546850067930484,-5.182003317930039e-05,-5.119103947578229e-05,0.0010466353525823697,8.347216990551806e-05,7.18851523879942e-05,-8.441518228035076e-05,0.00019472503519381984,-0.00011202329833282822,-4.5777437105391425e-05,-1.833262156477277e-05,0.0002502231504606773,-0.0002927773153068939,-0.017453292519943295,0.0013440167024976648,0.00016714127688077568,-0.00029277731530690106,8.374631802679486e-05,0.0006506387805491927,-0.00012506609695298347,9.41352491150777e-05,-0.00020915399165559565,0.0006572204016291399,-0.00013324866707411197,0.0,0.0,0.0,0.0
3.298256010247621e-05,-0.000581655126476889,-0.00015187978652075125,-5.598654011074243e-06,-6.0841657206807485e-05,5.9190725921129395e-05,0.00016687333030495396,7.264286590389526e-05,8.11894544454857e-06,0.0007285486611724329,0.00016153658166260826,-4.9953148762002934e-05,-5.173031445608198e-05,0.0010051974451772178,7.901524271154725e-05,5.8786214641096905e-05,-7.075372832663382e-05,0.00021630471766719917,-6.22862680069395e-05,-4.7951421869321935e-05,-9.251891829346751e-06,0.0002621361864622411,-0.000261591496680967,-0.017453292519943295,0.0013077046054880358,0.00013611128400235718,-0.00026159149668096603,0.00011787603895156606,0.0005482309657974887,-5.779480327610387e-05,5.6594945647325074e-05,-0.00020965709975524717,0.0006501370270994365,-0.00014966219139891403,0.0,0.0,0.0,0.0
3.323912157060013e-05,-0.0005737893016394381,-0.00015896457444180504,-5.447576045967793e-06,-5.812501777144698e-05,3.0385564627761607e-05,0.0001745755147003385,7.217093415744504e-05,7.734886250676881e-06,0.0006828832941301024,0.00016930316138177208,-4.866854587084359e-05,-5.1960783369448706e-05,0.0009736209459535695,7.458549881969069e-05,5.058734977606873e-05,-6.159057169892132e-05,0.0002275135276140019,-3.193299304206452e-05,-4.9103607470373694e-05,-3.6988647386865855e-06,0.00026845594556724984,-0.000238038631723164,-0.017453292519943295,0.001267417427265348,0.0001158205266287033,-0.00023803863172316042,0.0001437430111146675,0.0004700855079690253,-7.497157006483552e-06,3.204758165097771e-05,-0.0002089134511392332,0.000641837332776177,-0.00015675617680602552,0.0,0.0,0.0,0.0
3.307701702330068e-05,-0.0005650269933463279,-0.00016034643479786396,-5.228119963855796e-06,-5.5901268205239775e-05,9.04540473880785e-06,0.0001827833436275723,7.162352653884105e-05,7.3852225966207534e-06,0.0006455049515070312,0.00017756841287184274,-4.772906659687529e-05,-5.199832059962936e-05,0.0009480865579190101,7.086632134028505e-05,4.5389344850456413e-05,-5.518742710948466e-05,0.0002318216896040207,-1.3468602678898961e-05,-4.9486852575680146e-05,-3.1065899867475065e-07,0.0002705600434454304,-0.00021931819720617265,-0.017453292519943295,0.001225339002935576,0.00010256510144987605,-0.00021931819720617395,0.0001632363785443705,0.0004106117727363358,3.064032874673786e-05,1.3174283130740335e-05,-0.00020741311389304174,0.0006324421373256203,-0.00015815481346516142,0.0,0.0,0.0,0.0
3.2645036952991255e-05,-0.0005555518139975198,-0.00015813395269277653,-4.972968247625204e-06,-5.395729223388191e-05,-7.386642485011658e-06,0.00019080593953920701,7.101327260961563e-05,7.049964840962313e-06,0.0006135178258465898,0.0001856454955168974,-4.698632335318126e-05,-5.190557015494737e-05,0.0009260550579389794,6.78628080895442e-05,4.2021445195446205e-05,-5.0477550967169835e-05,0.0002314985025234583,-2.298964428426413e-06,-4.932199236889811e-05,1.7477842818381176e-06,0.00026965578617705894,-0.0002037871380451584,-0.017453292519943295,0.001182479652261161,9.40223459041877e-05,-0.00020378713804515254,0.00017781816556939673,0.0003652712831282937,5.952177307729943e-05,-1.8925526052730388e-06,-0.00020538791955747326,0.0006221924521416919,-0.00015596439035513458,0.0,0.0,0.0,0.0
3.203089138792727e-05,-0.0005454467273044352,-0.00015360533466030513,-4.700919272684185e-06,-5.2154868951423514e-05,-2.0580885788758284e-05,0.00019823876684215227,7.033175647235965e-05,6.717618842360003e-06,0.0005850106186123967,0.0001931334378787688,-4.6341377088308816e-05,-5.17099883665881e-05,0.0009057881150564535,6.542721771209299e-05,3.9759555757678915e-05,-4.6805228894073424e-05,0.00022803067555448317,4.386253341503478e-06,-4.876717136163627e-05,2.986886739854899e-06,0.00026660928550661976,-0.00019039118105937066,-0.017453292519943295,0.001139234485088022,8.867508000239346e-05,-0.00019039118105938064,0.00018859182648341057,0.0003305637692510858,8.124852162331598e-05,-1.416113242785422e-05,-0.00020293493584715736,0.0006111945081099628,-0.00015146217177777603,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.620195380527285e-06,2.4771688991226645e-06,-2.3747349429377233e-06,-1.5821095474184246e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.134147651654566e-08,1.030006860198399e-07,-7.809293532881933e-07,4.83648271917547e-07
-1.3220368354840837e-06,-0.0009674756204859341,0.00039654271506046293,1.5312721538799539e-06,-9.665232183131024e-05,-0.00027650000657532985,0.00033973592574013177,4.1443494032516633e-05,1.5393728435228078e-05,0.0008932996526147383,0.0003353871994338927,-6.964630958281688e-05,-3.7650633492998876e-05,0.0010435710422228447,-0.00046602391451180665,6.814367201185469e-05,-3.8068825493056116e-05,5.282541359262873e-05,-5.05045406862803e-05,-0.00010725912112669213,-7.229244366663929e-06,0.0005883938366558132,-0.0006094597442878284,-0.017453292519943295,0.0009533187115437858,0.0005969957799882176,-0.0006094597442878277,0.00020079580486377706,0.0002885823875356559,8.445722306685402e-05,2.834073345693404e-05,0.00014407891379206747,0.0009618035539842936,0.00039520803404604623,0.0,0.0,0.0,0.0
9.448818976752014e-06,-0.0006527474339508934,5.1376990126463895e-05,-5.953880404781551e-06,-6.7434985551058e-05,-3.4279392204512264e-05,0.00015955388514178105,6.001426085212499e-05,6.231774387601964e-06,0.0006391325428589728,0.00015476954314380784,-5.302178508774311e-05,-4.838147333171806e-05,0.0009043251745666065,-5.4321741462245304e-05,8.249975881860125e-05,-6.988527058445458e-05,0.00015209918332849794,-0.00014124015693828176,-5.883865268586013e-05,-2.356752560163898e-05,0.0003218458823910683,-0.00028007740790351977,-0.017453292519943295,0.0010582297658220218,0.00026072602163400467,-0.0002800774079035254,0.00020167711458306245,0.0002869711189985113,0.0001168397491886667,-7.40086646162496e-05,-8.23936123736475e-05,0.0006925490132352256,5.23070109404646e-05,0.0,0.0,0.0,0.0
