0.011411,0.004754,380.538899,1.394960
-89.988589,-96.661940,0.538899,29.908057
-6.051675,0.749841,-0.398921,440.181578
-10.974990,-88.737165,434.595723,35.848632
-4.341515,93.553621,0.133642,0.879838
174.977063,-86.681618,82.701144,-0.302181
